State,Old_County_Name,New_County_Name,FID
Nevada,Elko Colony (Reservation),Elko,218
Nevada,Fallon Colony (Reservation),Fallon Paiute-Shoshone,38
Nevada,Las Vegas Colony (Reservation),Las Vegas,257
Nevada,Lovelock Colony (Reservation),Lovelock,263
Nevada,Moapa River Indian Reservation,Moapa River,272
Nevada,Reno-Sparks Colony (Reservation),Reno-Sparks,114
Nevada,South Fork Reservation and Trust Lands,South Fork,137
Nevada,Walker River Indian Reservation,Walker River,336
Nevada,Wells Colony (Reservation),Wells,337
Nevada,Winnemucca Colony (Reservation),Winnemucca,338
Nevada,Yerington Indian Reservation,Yerington,343
Nevada,Stewart Community,Stewart,326
Nevada,Summit Lake Indian Reservation,Summit Lake,144
Nevada,Yomba Indian Reservation,Yomba,344
Maine,Aroostook Band of Micmac (TDSA),Aroostook Band of Micmac,346
Minnesota,Grand Portage Indian Reservation,Grand Portage,49
Minnesota,Ho-Chunk Reservation and Trust Lands (Also WI),Ho-Chunk Nation,54
Minnesota,Leech Lake Indian Reservation,Leech Lake,75
Minnesota,Bois Forte (Nett Lake) Indian Reservation,Bois Forte,21
Minnesota,Shakopee Community (Indian Reservation),Shakopee Mdewakanton Sioux,128
Minnesota,Lower Sioux Community (Indian Reservation),Lower Sioux,264
Wisconsin,Bad River Indian Reservation,Bad River,186
Wisconsin,Forest County Potawatomi Reservation and Trust Lands,Forest County Potawatomi,41
Wisconsin,Ho-Chunk Reservation,Ho-Chunk Nation,55
Wisconsin,Lac Courte Oreilles Indian Reservation,Lac Courte Oreilles,71
Wisconsin,Lac du Flambeau Indian Reservation,Lac du Flambeau,255
Wisconsin,Menominee Indian Reservation,Menominee,84
Wisconsin,Oneida Indian Reservation,Oneida (WI),100
Wisconsin,Red Cliff Indian Reservation,Red Cliff,113
Wisconsin,St. Croix Indian Reservation,St. Croix,140
Wisconsin,Sokaogon Chippewa Community (Indian Reservation),Sokaogon Chippewa,136
Wisconsin,Stockbridge Indian Reservation,Stockbridge Munsee,143
Michigan,Bay Mills Indian Reservation,Bay Mills,14
Michigan,Grand Traverse Indian Reservation,Grand Traverse,51
Michigan,Hannahville Community Indian Reservation,Hannahville,53
Michigan,Huron Potawatomi Indian Reservation,Huron Potawatomi,60
Michigan,Isabella Indian Reservation,Isabella,63
Michigan,Little Traverse Bay Indian Reservation,Little Traverse Bay,77
Michigan,Ontonagon Indian Reservation,Ontonagon,284
Michigan,Pokagon Potawatomi Band (TDSA),Pokagon,108
Michigan,Sault Ste. Marie Indian Reservation,Sault Ste. Marie,127
Michigan,Lac Vieux Desert Indian Reservation,Lac Vieux Desert,256
Michigan,L'Anse Indian Reservation,L'Anse,70
Texas,Alabama and Coushatta Indian Reservation,Alabama-Coushatta,10
Texas,Kickapoo Reservation,Kickapoo (TX),68
Texas,Ysleta del Sur Pueblo (Indian Reservation),Ysleta del Sur,178
Louisiana,Coushatta Indian Reservation,Coushatta,32
Louisiana,Jena Band of Choctaw (TDSA),Jena Band of Choctaw,249
Louisiana,Tunica-Biloxi Indian Reservation,Tunica-Biloxi,157
Louisiana,Chitimacha Indian Reservation,Chitimacha,201
New Mexico,Isleta Pueblo (Indian Reservation),Isleta,245
New Mexico,Jicarilla Apache Indian Reservation,Jicarilla Apache Nation,65
New Mexico,Laguna Pueblo (Indian Reservation),Laguna,72
New Mexico,Nambe Pueblo (Indian Reservation),Nambe,92
New Mexico,Sandia Pueblo (Indian Reservation),Sandia,311
New Mexico,San Felipe/Santa Ana Joint Area,San Felipe Pueblo/Santa Ana Pueblo,6
New Mexico,San Felipe/Santo Domingo Joint Area,San Felipe Pueblo/Santo Domingo Pueblo,7
New Mexico,San Ildefonso Pueblo (Indian Reservation),San Ildefonso,123
New Mexico,Santo Domingo Pueblo (Indian Reservation),Santo Domingo,317
New Mexico,San Juan Pueblo (Indian Reservation),Ohkay Owingeh,278
New Mexico,Santa Ana Pueblo (Indian Reservation),Santa Ana,312
New Mexico,Taos Pueblo (Indian Reservation),Taos,148
New Mexico,Tesuque Pueblo (Indian Reservation),Tesuque,149
New Mexico,Zia Pueblo (Indian Reservation),Zia,179
New Mexico,Zuni Pueblo (Indian Reservation),Zuni,181
New Mexico,Ute Mountain Indian Reservation (Also CO),Ute Mountain,168
Oklahoma,Caddo-Wichita-Delaware (OTSA),Caddo-Wichita-Delaware,370
Oklahoma,Cherokee (OTSA),Cherokee,371
Oklahoma,Chickasaw (OTSA),Chickasaw,373
Oklahoma,Cheyenne-Arapaho (OTSA),Cheyenne and Arapaho,372
Oklahoma,Choctaw (OTSA),Choctaw,374
Oklahoma,Citizen Potawatomi Nation-Absentee Shawnee Tribe (OT,Citizen Potawatomi Nation-Absentee Shawnee,375
Oklahoma,Cherokee (TJSA),Cherokee,371
Oklahoma,Creek (OTSA),Creek,376
Oklahoma,Creek-Seminole Joint Area (OTSA),Creek/Seminole,1
Oklahoma,Eastern Shawnee (OTSA),Eastern Shawnee,377
Oklahoma,Iowa (OTSA),Iowa,378
Oklahoma,Iowa-Sac and Fox Joint Area (OTSA),Sac and Fox,390
Oklahoma,Kaw (OTSA),Kaw,379
Oklahoma,Kaw-Ponca (Joint Area),Kaw/Ponca,2
Oklahoma,Kickapoo (OTSA),Kickapoo,380
Oklahoma,Kiowa-Comanche-Apache-Fort Sill Apache (OTSA),Kiowa-Comanche-Apache-Fort Sill Apache,381
Oklahoma,Miami (OTSA),Miami,382
Oklahoma,Kiowa-Comanche-Apache-Fort Sill Apache-Caddo-Wichita,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,4
Oklahoma,Miami-Peoria (Joint Area),Miami/Peoria,5
Oklahoma,Modoc (OTSA),Modoc,383
Oklahoma,Osage Indian Reservation,Osage,285
Oklahoma,Otoe-Missouria (OTSA),Otoe-Missouria,384
Oklahoma,Ottowa (OTSA),Ottawa,385
Oklahoma,Pawnee (OTSA),Pawnee,386
Oklahoma,Peoria (OTSA),Peoria,387
Oklahoma,Ponca (OTSA),Ponca,388
Oklahoma,Quapaw (OTSA),Quapaw,389
Oklahoma,Sac and Fox (OTSA),Sac and Fox,390
Oklahoma,Seminole (OTSA),Seminole,391
Oklahoma,Seneca-Cayuga (OTSA),Seneca-Cayuga,392
Oklahoma,Tonkawa (OTSA),Tonkawa,393
Oklahoma,Wyandotte (OTSA),Wyandotte,394
Georgia,Tama Indian Reservation,Tama,369
Mississippi,Mississippi Choctaw Indian Reservation,Mississippi Choctaw,87
South Dakota,Northern Cheyenne Reservation and Trust Lands (&MT),Northern Cheyenne,99
South Dakota,Turtle Mountain Reservation and Trust Lands (& ND),Turtle Mountain,160
South Dakota,Yankton Indian Reservation,Yankton,341
Utah,Goshute Indian Reservation (Also NV),Goshute,235
Utah,Navajo Nation Reservation (Also AZ and NM),Navajo Nation,95
Utah,Northwestern Shoshoni Indian Reservation,Northwestern Shoshone,277
Utah,Paiute of Utah Indian Reservation,Paiute (UT),286
Utah,Skull Valley Indian Reservation,Skull Valley,319
Utah,Ute Mountain Indian Reservation,Ute Mountain,169
Iowa,Omaha Indian Reservation,Omaha,280
Iowa,Sac and Fox Tribe of the Mississippi in Iowa,Sac and Fox/Meskwaki,122
Kansas,Kickapoo Indian Reservation,Kickapoo (KS),251
Kansas,Prairie Band Potawatomi Reservation,Prairie Band of Potawatomi Nation,297
Kansas,Iowa Indian Reservation (Also NE),Iowa (KS-NE),61
Kansas,Sac and Fox Indian Reservation (Also NE),Sac and Fox Nation,120
Nebraska,Iowa Indian Reservation (Also KS),Iowa (KS-NE),62
Nebraska,Omaha Indian Reservation,Omaha,281
Nebraska,Ponca (TDSA),Ponca (NE),354
Nebraska,Sac and Fox Indian Reservation (Also KS),Sac and Fox Nation,121
Nebraska,Winnebago Indian Reservation,Winnebago,175
Nebraska,Santee Indian Reservation,Santee,316
Nebraska,Ponca TDSA,Ponca (NE),354
Massachusetts,Mashpee Wampanoag Tribe,Mashpee Wampanoag,349
Massachusetts,Wampanoag Tribe of Gay Head (Aquinnah),Wampanoag-Aquinnah,357
Maine,Passamaquoddy Indian Reservation,Passamaquoddy,351
New York,St. Regis Mohawk Indian Reservation,St. Regis Mohawk,323
Washington,Tulalip Indian Reservation,Tulalip,155
Rhode Island,Narragansett Indian Reservation,Narragansett,274
Connecticut,Mohegan Trust Lands,Mohegan,88
California,Karuk Reservation,Karuk,67
Washington,Stillaguamish Indian Reservation,Stillaguamish,142
Washington,Sauk-Suiattle Indian Reservation,Sauk-Suiattle,318
California,Soboba Indian Reservation,Soboba,135
Idaho,Coeur d'Alene Indian Reservation,Coeur d'Alene,204
California,Tule River Indian Reservation,Tule River,156
California,Resighini Rancheria (Indian Reservation),Resighini,305
California,La Jolla Indian Reservation,La Jolla,253
California,Cahuilla Indian Reservation,Cahuilla,194
Florida,Miccosukee Indian Reservation,Miccosukee,85
Florida,Poarch Creek Reservation and Trust Lands (also AL),Poarch Creek,105
Connecticut,Golden Hill Indian Reservation,Golden Hill Paugussett,360
Connecticut,Schaghticoke Indian Reservation,Schaghticoke,367
Alabama,MOWA Choctaw (SAIR),Mobile and Washington Counties Choctaw,363
Indiana,Pokagon Potawatomi Band (TDSA),Pokagon,107
Oregon,Umatilla Indian Reservation,Umatilla,163
Nebraska,Pine Ridge Indian Reservation Trust Lands,Pine Ridge,292
Maine,Indian Township Indian Reservation,Indian Township,244
Maine,Passamaquoddy Indian Township,Passamaquoddy,351
Maine,Penobscot Indian Island Indian Reservation,Penobscot,102
Maine,Penobscot Indian Reservation,Penobscot,102
Maine,Pleasant Point Indian Reservation,Pleasant Point,295
Maine,Passamaquoddy Pleasant Point Indian Reservation,Passamaquoddy,351
Maine,Houlton Maliseet Indian Trust Lands,Houlton Maliseet,58
Minnesota,Minnesota Chippewa Indian Trust Lands,Minnesota Chippewa,350
Alaska,Stebbins (ANV/ANVSA),Stebbins,588
Alaska,Stevens Village (ANV/ANVSA),Stevens Village,589
Alaska,Stony River (ANV/ANVSA),Stony River,590
Alaska,Takotna (ANV/ANVSA),Takotna,591
Alaska,Tanana (ANV/ANVSA),Tanana,593
Alaska,Tatitlek (ANV/ANVSA),Tatitlek,594
Alaska,Teller (ANV/ANVSA),Teller,597
Alaska,Tetlin (TDSA),Tetlin,598
Alaska,Togiak (ANV/ANVSA),Togiak,599
Alaska,Toksook Bay (ANV/ANVSA),Toksook Bay,600
Alaska,Tuluksak (ANV/ANVSA),Tuluksak,601
Alaska,Tuntutuliak (ANV/ANVSA),Tuntutuliak,602
Alaska,Tununak (ANV/ANVSA),Tununak,603
Alaska,Twin Hills (ANV/ANVSA),Twin Hills,604
Alaska,Tyonek (ANV/ANVSA),Tyonek,605
Alaska,Unalakleet (ANV/ANVSA),Unalakleet,607
Alaska,Unalaska (ANV/ANVSA),Unalaska,608
Alaska,Venetie (ANV/ANVSA),Venetie,609
Alaska,Wainwright (ANV/ANVSA),Wainwright,610
Alaska,Wales (ANV/ANVSA),Wales,611
Alaska,White Mountain (ANV/ANVSA),White Mountain,612
Alaska,Yakutat (ANV/ANVSA),Yakutat,614
Idaho,Kootenai Indian Reservation,Kootenai,69
Idaho,Duck Valley Indian Reservation (Also NV),Duck Valley,214
Florida,Seminole Indian Trust Lands,Seminole (FL),356
Washington,Puyallup Indian Reservation,Puyallup,111
California,Campo Indian Reservation,Campo,196
California,Hopland Rancheria (Indian Reservation),Hopland,241
California,Morongo Indian Reservation,Morongo,90
